0,0,CAT Scale - TruckstopName,0,0,Latitude,Longitude,InterstateAddress,InterstateCity,State,InterstatePostalCode,PhoneNumber,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,42.470360,-93.57297,I-35 & US Highway 20 & Exit 144,Williams,IA,50271,515-854-9117,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,43.143068,-115.66333,I-84 & Exit 95,Mountain Home,ID,83647,208-587-4465,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J / Pilot,0,0,42.660144,-112.205891,I-15 Exit 47,McCammon,ID,83250,208-254-9845,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,47.710959,-116.997862,I-90 Exit 2,Post Falls,ID,83854,208-773-0593,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Boise,0,0,43.564648,-116.200075,I-84 & Exit 54,Boise,ID,83705,208-344-1091,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Dynamart,0,0,46.42672,-117.006671,1920 N. S. Hwy 128,Lewiston,ID,83501,208-743-5931,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,42.5651,-113.7402,I-84 Exit 211 & Hwy 30,Heyburn,ID,83336,208-434-8777,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Traveler's Oasis Truck Plaza,0,0,42.57389,-114.297614,I-84 Exit 182,Eden,ID,83325,208-825-4147,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,42.649392,-114.442027,I-84 & Exit 173,Twin Falls,ID,83338,208-324-3454,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,43.661511,-116.653288,I-84 Exit 29,Caldwell,ID,83605,208-453-9225,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,47.710801,-117.003409,I-90 Exit 2,Post Falls,ID,83854,208-773-4577,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,43.43654,-112.12114,I-15 Exit 113,Idaho Falls,ID,83402,208-529-1904,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Mobil Travel Plaza,0,0,41.347333,-88.194126,I-55 Exit 240,Wilmington,IL,60481,815-476-4271,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Danville Marathon,0,0,40.133505,-87.551194,I-74 Exit 220,Danville,IL,61832,217-446-8239,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.750759,-88.002386,I-57 Exit 283,Gilman,IL,60938,815-265-4754,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Troy,0,0,38.733494,-89.908754,1-55/70 Exit 18,Troy,IL,62294,618-667-9931,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger/ Pilot,0,0,39.792233,-88.267753,"I-57 & Hwy 36, Exit 212",Tuscola,IL,61953,815-315-4988,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,38.731439,-89.907567,"I-55 & I-70, Exit 18",Troy,IL,62294,618-667-0946,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Hillsdale Express Lane,0,0,41.6123,-90.186707,I-88 Exit 10,Hillsdale,IL,61257,309-658-2345,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,38.873526,-89.387302,I-70 Exit 45,Greenville,IL,62246,618-664-9287,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Mt. Vernon,0,0,38.314082,-88.95859,I-57 & I-64 Exit 95,Mt. Vernon,IL,62864,618-244-4242,false,false,false,false,false,0,false,false,
0,0,CAT Scale - I-39 Shell Express Lane,0,0,42.167228,-89.019138,I-39 & Exit 115,Rockford,IL,61101,815-625-6380,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,38.759878,-90.064208,I-270 Exit 6B,Pontoon Beach,IL,62040,618-931-1580,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,39.830615,-89.584616,"I-55, Exit 100",Springfield,IL,62707,815-209-9059,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Russell,0,0,42.483233,-87.950268,I-94 & Russell Road Exit 1,Russell,IL,60075,847-395-5580,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,41.402006,-89.46895,I-80 & Exit 56,Princeton,IL,61356,815-315-4951,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,41.425357,-87.756078,I-57 & Exit 335,Monee,IL,60449,708-534-0400,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Senter,0,0,41.460922,-88.273315,"I-80, Exit 122",Minooka,IL,60447,815-467-4416,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger,0,0,40.310438,-89.169948,I-55 & Exit 145 ( US 136),McLean,IL,61754,309-874-2323,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fast Stop Travel Center,0,0,39.177682,-89.674462,I-55 & Exit 52,Litchfield,IL,62056,217-324-7114,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Hampshire,0,0,42.145323,-88.510465,"I-90, Exit 36 1\2 Mile US 20",Hampshire,IL,60140,847-683-4550,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Effingham,0,0,39.135892,-88.5667,I-57 & I-70 Highway 32 & 33,Effingham,IL,62401,217-347-7183,false,false,false,false,false,0,false,false,
0,0,CAT Scale - New Lemont I-55 Truck Plaza,0,0,41.681931,-88.065626,"I-55 & RT 53, Exit 267",Bolingbrook,IL,60440,630-739-7006,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.482192,-89.017452,"I-74 & I-55, Exit 160A",Bloomington,IL,61701,309-827-7867,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Gromann's I-39 A/T Plaza,0,0,41.555674,-89.067086,"I-39, Hwy 34 & Exit 72",Mendota,IL,61342,815-539-3300,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,41.553478,-89.067061,I-39 Exit 72,Mendota,IL,61342,815-315-4210,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,39.13307,-88.566086,I-70 & I-57 Exit 160,Effingham,IL,62401,217-347-7161,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.428142,-87.756971,I-57 & Exit 335,Monee,IL,60449,708-534-2483,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Truckomat of Effingham,0,0,39.118625,-88.573026,"I-70 & I-57, Exit 159",Effingham,IL,62401,217-347-0151,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger/ Pilot,0,0,40.177278,-88.239499,I-57 & Exit 240,Champaign,IL,61821,815-315-4991,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.369788,-89.100012,I-80 Exit 77,LaSalle,IL,61301,815-220-0611,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.907631,-88.894748,I-72 Exit 144,Decatur,IL,62526,217-876-0208,false,false,false,false,false,0,false,false,
0,0,CAT Scale - The Junction,0,0,40.917909,-90.306396,I-74 & Exit 51,Galesburg,IL,61401,309-287-4317,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Colonial Pantry Travel Plaza,0,0,40.124067,-87.776806,I-74 Exit 206,Oakwood,IL,61858,2173544614,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,38.156089,-88.91111,I-57 Exit 83,Ina,IL,62846,618-437-5275,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,42.455329,-88.998052,I-90 Exit 3,Roscoe,IL,61073,815-389-1923,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger/ Pilot,0,0,41.822612,-89.47583,I-88 @ Hwy 26 & Exit 54,Dixon,IL,61021,815-516-7998,false,false,false,false,false,0,false,false,
0,0,CAT Scale - K & H Truck Plaza,0,0,40.752242,-87.995193,"I-57 & Hwy 24, Exit 283",Gilman,IL,60938,815-265-7625,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,38.651246,-90.131099,I-70/55 Exit 4,East St. Louis,IL,62201,618-875-5800,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger Travel Center,0,0,42.49129,-88.99848,I-90 & I-39 Exit 1,South Beloit,IL,61080,815-264-4311,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,42.149617,-88.511243,I-90 & Exit 36 1/2,Hampshire,IL,60140,815-209-9013,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.36959,-89.00891,I-80 East 8th Road Exit 81,Utica,IL,61373,815-667-4572,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.149086,-88.530281,"I-57/70, Exit 162",Effingham,IL,62401,217-342-3787,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Morris,0,0,41.392498,-88.418473,I-80 Exit 112B,Morris,IL,60450,815-942-5690,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Toors Car & Truck Plaza,0,0,42.488164,-87.951847,I-94 Exit 1,Russell,IL,60075,847-395-5000,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fast Stop Travel Center,0,0,38.970306,-89.136508,I-70 Exit 61,Vandalia,IL,62471,618-283-1557,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Stockton Travel Center,0,0,42.358039,-89.998463,Hwy 20 East of Hwy 78,Stockton,IL,61085,815-947-2314,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,40.339946,-88.760526,I-74 / Chestnut St. Exit 149,Le Roy,IL,61752,309-962-3060,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Blue Beacon Truck Wash,0,0,38.763144,-90.067265,I-270 Exit 6 East,Pontoon Beach,IL,62040,618-931-2591,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Express Lane Shell,0,0,41.37882,-88.7741,I-80 Exit 93,Ottawa,IL,61350,815-434-7581,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Beck's Oil,0,0,41.43247,-90.159293,I-80 Exit 19,Geneseo,IL,61254,309-944-6040,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,42.494446,-88.998571,I-90 & Highway 75,South Beloit,IL,61080,815-389-4760,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.156094,-89.412999,I-55 Exit 126,Lincoln,IL,62656,217-732-3915,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.180526,-90.337053,I-74 & Exit 32,Woodhull,IL,61490,309-334-4550,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Bloomington,0,0,40.488318,-89.0275,"I-55,I-74, I-39 & Rte 9",Bloomington,IL,61701,309-827-4676,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Morton Travel Center,0,0,40.627754,-89.465499,"I-74, Exit 102",Morton,IL,61550,309-266-5450,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,39.118624,-88.57303,I-70 & I-57 Exit 159,Effingham,IL,62401,217-347-0480,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,41.93388,-89.03583,"I-39 & Route 38, Exit 99",Rochelle,IL,61068,815-209-9038,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.961055,-89.563036,I-55 Exit 109,Williamsville,IL,62693,217-566-3457,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,38.576621,-90.097754,I-255 Exit 17A,Alorton,IL,62205,618-337-4579,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.072724,-87.866413,I-57 Exit 308,Kankakee,IL,60901,815-929-1549,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,38.436064,-89.53499,I-64 & Exit 41,Okawville,IL,62271,815-656-4143,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.114276,-88.415,I-55 Exit 220,Dwight,IL,60420,815-584-9545,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,37.740302,-88.963962,I-57 Exit 54B,Marion,IL,62959,618-993-2697,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger,0,0,41.37918,-88.77756,I-80 Exit 93,Ottawa,IL,61350,815-516-0946,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,38.313363,-88.961292,I-57 Exit 95,Mt. Vernon,IL,62864,618-244-1216,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger,0,0,40.913041,-89.052534,I-39 Exit 27,Minonk,IL,61760,309-432-3990,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger,0,0,39.73225,-89.92529,I-72 Exit 82,New Berlin,IL,62670,815-209-9009,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Gallahan Travel Plaza,0,0,40.779504,-86.128706,US 31 & US 24,Peru,IN,46970,765-472-1963,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.616105,-86.477675,I-70/SR 39 Exit 59,Mooresville,IN,46158,317-539-5473,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Country Line Marthon,0,0,41.12522,-85.33572,HWY 30 & County Line Road,Columbia City,IN,46725,260-625-9951,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,39.444587,-87.12669,I-70 Exit 23,Brazil,IN,47834,812-446-2296,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.552127,-86.044249,I-65 & Exit 95,Whiteland,IN,46184,317-535-8686,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,38.175147,-87.552853,I-64 & SR 41 Exit 25B,Haubstadt,IN,47639,812-768-5304,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Grovertown Travel Plaza,0,0,41.36947,-86.49213,10780 US Highway 30,Grovertown,IN,46531,574-867-2810,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Porter,0,0,41.612805,-87.095232,I-94 Exit 22B,Porter,IN,46304,219-926-4871,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.567251,-87.472313,I-80/94 Exit 2 (2 BLKS S.),Highland,IN,46322,219-923-6405,false,false,false,false,false,0,false,false,
0,0,CAT Scale - B and R Oil #700 WB,0,0,41.588454,-87.214894,I-80 & I-90 @ Milemarker 22,Portage,IN,46368,219-764-0436,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Gary,0,0,41.571395,-87.404329,I-80 -94 Exit 6,Gary,IN,46406,219-845-3721,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Warren Travel Plaza,0,0,40.723098,-85.438661,I-69 & Exit 278,Warrren,IN,46792,260-375-2888,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.73649,-86.33654,"I-80 & I-90,Exit 72,US 31 Bypass",South Bend,IN,46628,574-272-8212,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Seymour,0,0,38.956435,-85.837169,I-65 & Exit 50A,Seymour,IN,47274,812-522-6622,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,39.318867,-85.32785,I-74 & Exit 143,Greensburg,IN,47240,812-663-2333,false,false,false,false,false,0,false,false,
0,0,CAT Scale - New Lisbon Goasis,0,0,39.848023,-85.261905,I-70 Exit 131 Wilbur Wright Road,New Lisbon,IN,47366,765-332-2172,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.290319,-87.293722,"I-65 & RTE 2, EXIT 240",Lowell,IN,46341,219-696-6446,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.58661,-87.237803,I-80/94 & Exit 15B Route 51,Lake Station,IN,46405,219-962-6555,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger/ Pilot,0,0,41.588458,-87.214899,I-80/94 & Exit 15A,Lake Station,IN,46405,815-239-6205,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.697497,-86.184852,"I-465 & Route 37, Exit 4",Indianapolis,IN,46217,317-783-1033,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.572852,-87.402169,I-80 & I-94 & Exit 6,Gary,IN,46406,219-844-2661,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.744657,-84.99962,I-69 & Exit 157,Fremont,IN,46737,260-833-1987,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.99697,-85.844109,I-69 & Exit 214,Fortville,IN,46064,317-485-6211,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Ray's Truck Wash,0,0,41.116757,-85.186317,"I-69 & Hwy 30, Exit 309 A",Fort Wayne,IN,46808,260-484-4295,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,40.123107,-87.450499,I-74 & Exit 4,Rileysburg,IN,47932,765-793-7307,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Indianapolis West 70,0,0,39.609918,-86.480821,"I-70 & RT 39, MM 59",Clayton,IN,46118,317-539-6515,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,38.489876,-85.767815,I-65 & Exit 16,Memphis,IN,47143,812-294-4233,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.978972,-86.395049,I-65 Exit 133,Whitestown,IN,46075,317-769-2330,false,false,false,false,false,0,false,false,
0,0,CAT Scale - B and R Oil #701 EB,0,0,41.587338,-87.219236,I-80 & I-90 @ Milemarker 22,Portage,IN,46368,219-764-0795,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.820746,-85.916994,I-70 & Exit 96,Greenfield,IN,46140,317-894-1910,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Centers,0,0,40.277737,-85.55232,I-69 & Hwy 28 Exit 245,Gaston,IN,47342,765-358-3326,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,40.766534,-87.125294,I-65 & Exit 201,Remington,IN,47977,219-261-3786,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Lake Station,0,0,41.58941,-87.239374,I-80/94 Exit 15B,Lake Station,IN,46405,219-962-6552,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,38.172794,-87.551479,I-64 & US 41 Exit 25B,Evansville,IN,47639,812-768-5838,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger ,0,0,39.613788,-86.070919,I-65 & Exit 99,Greenwood,IN,46143,815-315-4987,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center - Temp Closed,0,0,41.562562,-87.35413,"I-80 & I-94, Exit 9A",Gary,IN,46408,219-884-1133,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.433319,-87.331604,"I-70 & Hwy 46, Exit 11",Terre Haut,IN,47803,812-877-9977,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,39.850976,-85.410606,I-70 Exit 123,Spiceland,IN,47385,765-987-1833,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,38.174921,-87.548287,I-64 Exit 25B,Haubstadt,IN,47639,812-868-1048,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Whitestown,0,0,39.947219,-86.357572,I-65 & Rt 334 Exit 130,Whitestown,IN,46075,317-769-3291,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center #444,0,0,39.451442,-87.124013,I-70 Exit 23,Brazil,IN,47834,812-446-9400,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.29034,-87.293718,I-65 Exit 240,Hebron,IN,46341,219-696-8265,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Road Ranger / Pilot,0,0,39.446412,-87.125234,I-70 Exit 23,Brazil,IN,47834,815-209-9052,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,40.046156,-86.820102,I-74 Exit 39,Crawfordsville,IN,47933,76-361-9603,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.877383,-86.474828,I-74 Exit 61,Pittsboro,IN,46167,317-892-2938,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.605478,-87.114527,"1-94, Exit 22A",Burns Harbor,IN,46304,219-787-5705,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,40.554938,-85.548952,I-69 Exit 264,Marion,IN,46952,765-662-6462,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.583468,-85.81733,I-74 Exit 109,Shelbyville,IN,46176,317-392-8771,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,38.48988,-85.767813,I-65 & Exit 16,Memphis,IN,47143,812-294-1379,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Waterloo Truck Stop,0,0,41.440497,-85.0560504,I-69/US 6 Exit 334,Waterloo,IN,46793,260-837-4040,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fuel Mart #783,0,0,38.741787,-85.821318,I-65 & Exit 783,Austin,IN,47102,812-794-2615,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,38.238837,-86.362555,I-64 & HWY 66 Exit 92,Leavenworth,IN,47137,812-739-2002,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,41.14559,-87.25942,I-65 & Rte 10 Exit 230,Demotte,IN,46310,219-987-7520,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.14353,-87.26205,I-65 Exit 230,DeMotte,IN,46310,219-987-2202,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Speedway Super America,0,0,41.650092,-86.895249,I-94 Exit 34A,Michigan City,IN,46360,219-879-1385,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,40.766071,-87.123557,I-65 & Hwy 24 Exit 201,Remington,IN,47977,219-261-2172,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.118826,-85.18432,I-69 Exit 309 A,Fort Wayne,IN,46808,260-482-7814,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.450452,-85.62578,I-74 Exit 123,St. Paul,IN,47272,765-525-6808,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Porter,0,0,41.61157,-87.099283,I-94 Exit 22B,Porter,IN,46304,219-926-8566,false,false,false,false,false,0,false,false,
0,0,CAT Scale - McClure Store 66,0,0,40.814258,-84.939235,Hwy 224 & Hwy 27,Decatur,IN,46733,260-724-6966,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.563189,-87.357608,I-94 & I-80 Exit 9,Gary,IN,46408,219-891-4646,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,40.032594,-86.474294,I-65 Exit 139,Lebanon,IN,46052,765-483-9759,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center #28,0,0,40.112927,-85.566444,I-69 Exit 234,Daleville,IN,47334,765-378-3599,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.552276,-86.045839,"I-65, Exit 95",Whiteland,IN,46184,317-535-7656,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.870682,-84.932556,"I-70, Exit 149B",Richmond,IN,47374,765-939-8136,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.44885,-87.01061,US 30 & SR 49,Valparaiso,IN,46383,219-464-1644,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Truckomat,0,0,39.691262,-86.186987,I-456 Exit 4,Indianapolis,IN,46217,317-782-0927,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers #466,0,0,40.115076,-85.574371,"I-69, Exit 234",Daleville,IN,47334,765-378-0246,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,41.748095,-84.99255,I-69 Exit 157,Fremont,IN,46737,260-495-2523,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.341505,-86.264791,Route 30 & Route 31,Plymouth,IN,46563,574-936-6525,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,39.54878,-86.036543,I-65 Exit 95,Whiteland,IN,46184,317-535-1124,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,39.693368,-86.192749,I-465 Exit 4,Indianapolis,IN,46217,317-783-5543,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.05867,-84.97996,I-469 & Exit 19,New Haven,IN,46774,260-493-4035,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Speedway,0,0,39.843289,-85.559512,I-70 & SR 109 Exit 115,Knightstown,IN,46148,765-785-6017,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,38.878414,-97.592604,I-70 Exit 253,Salina,KS,67401,785-825-5300,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Star Fuel Centers,0,0,38.858759,-94.812215,"I-35, Hwy 169 & Exit 215",Olathe,KS,66061,913-780-2009,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Quiktrip,0,0,39.090105,-94.678284,I-635 @ Kansa Ave,Kansas City,KS,66106,913-281-4179,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Lebo,0,0,38.427281,-95.728071,I-35 & US 75 Exit 155,Lebo,KS,66856,620-256-6311,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.363957,-101.032578,I-70 Exit 54,Colby,KS,67701,785-460-5832,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,38.874918,-97.6110098,I-70 Exit 252,Salina,KS,67401,785-825-6787,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Oakley,0,0,39.118584,-100.811824,US 40 & I-70 Junction Exit 76,Oakley,KS,67748,785-672-4111,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,37.753185,-99.979434,Highway 400 & Highway 283,Dodge City,KS,67801,620-338-8888,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,38.572837,-95.264605,I-35 Exit 183,Ottawa,KS,66067,785-242-2882,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Oasis Travel Center,0,0,39.360616,-101.052808,I-70 & Exit 53,Colby,KS,67701,785-460-0044,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,38.411267,-96.238305,I-35 & US 50 Exit 127,Emporia,KS,66801,620-343-2717,false,false,false,false,false,0,false,false,
0,0,CAT Scale - On the Go Travel Center,0,0,39.052394,-94.79301,I-435 & Woodend Rd Exit 8B,Edwardsville,KS,66111,913-441-5700,false,false,false,false,false,0,false,false,
